system:index,B8A,B9,LAI,MSR2,OSAVI,RDVI,.geo
0_34049,3038.0,2095.0,0.004415750503540039,0.50709255283711,0.3479565054368204,19.305798722321352,
0_34050,1944.0,1824.0,0.4626680314540863,0.13779761727964757,0.10761908421670939,21.242318637169355,
0_34072,2877.0,1980.0,0.3671191930770874,0.6799015075495167,0.43944620040945337,25.756109818496586,
0_34080,1713.0,1661.0,0.4221108853816986,0.1910636800650515,0.1464354527938343,20.058412237209417,
0_34098,2552.0,1634.0,0.03781210631132126,0.7062686549427026,0.45237877089984757,20.210039937756537,
0_34128,3063.0,2086.0,0.34358713030815125,0.5925062971947425,0.3946803989452258,26.200975481327426,
0_34151,1935.0,1773.0,0.4237542450428009,0.16756176990829258,0.12950025510075217,19.906819180707654,
0_34153,2003.0,1841.0,0.5282860994338989,0.121850697294717,0.09570290526676703,21.45143452946232,
0_34201,2060.0,1875.0,0.5176445841789246,0.16824164170452327,0.12999540879043844,21.34320998278009,
0_34207,2437.0,2166.0,0.5460030436515808,0.2733369858946721,0.20353193777697526,23.488240625103177,
0_34208,2072.0,1851.0,0.4838821589946747,0.16176131096984242,0.1252743224297908,21.498254960638654,
0_34216,1858.0,1693.0,0.37208443880081177,0.16089889432082985,0.12463926283042961,20.684486503020207,
0_34220,3053.0,1768.0,-0.19127297401428223,0.8761603582521011,0.5296765001523276,23.206689085647735,
0_34222,2047.0,1846.0,0.4641079902648926,0.15387550741336373,0.1195002926083739,20.537498303925084,
0_34271,2128.0,1980.0,0.5507107973098755,0.13173177587170606,0.10310544739115454,22.054478003344354,
0_34283,2151.0,1968.0,0.5066143274307251,0.14381104074708262,0.11208211957275627,21.695863679691445,
0_34293,1967.0,1845.0,0.5099886059761047,0.16929113069077323,0.13075184588497163,22.67076494946802,
0_34303,2981.0,2125.0,0.5123122334480286,0.3297198571315993,0.24072008508209905,19.05626331216174,
0_34309,1928.0,1761.0,0.4946371614933014,0.09625054042030741,0.07628427669108538,18.976482595618936,
0_34311,1959.0,1829.0,0.33741429448127747,0.2349228142431352,0.17729435464271634,22.434942604198117,
0_34314,2575.0,1707.0,0.19338998198509216,0.7784192683130337,0.4864324698285802,24.430293429617677,
0_34324,1849.0,1787.0,0.40924569964408875,0.08694344575732767,0.06913263728417135,19.549574095100226,
0_34327,2113.0,1517.0,0.44397178292274475,0.42103258527452486,0.29767650690313163,20.79926686484879,
0_34337,2110.0,1894.0,0.42813000082969666,0.17834546372893767,0.13731156216272675,22.36199331440121,
0_34354,2995.0,1976.0,0.3222068250179291,0.48990572300113433,0.3381762443031834,21.347980319839714,
0_34362,3086.0,2230.0,0.3292255401611328,0.5846285390736747,0.39050098157742574,24.273553964862217,
0_34366,2537.0,1524.0,-0.2654798924922943,1.0239182422876218,0.5890976303696159,18.946590155488167,
0_34368,1882.0,1777.0,0.5108460783958435,0.12061054481899516,0.09476855345198314,20.684397399992527,
0_34384,2948.0,1835.0,0.2420918494462967,0.6380381864470183,0.41838409226943135,22.64129443913065,
0_34385,1841.0,1727.0,0.5343168377876282,0.12795071759165577,0.10027651403904445,19.700277614447568,
0_34398,1970.0,1856.0,0.5017763376235962,0.09895656166595988,0.07835146711996442,21.589483315954848,
0_34408,1902.0,1742.0,0.3915398418903351,0.1498323844459277,0.11652279478515908,20.349492917353697,
0_34427,2257.0,1980.0,0.5219892859458923,0.18149578431426172,0.1395809322657785,24.890930826305713,
0_34437,1868.0,1766.0,0.35576799511909485,0.1625977324650366,0.12588454748675992,18.600247088039886,
0_34439,3152.0,1913.0,0.17860397696495056,0.7083662520184888,0.4534046492491257,24.307269278738637,
0_34458,1891.0,1774.0,0.50444495677948,0.15815422387046377,0.12263298294816527,20.66161840380969,
0_34470,1960.0,1930.0,0.48670586943626404,0.12981867772886208,0.10167219482014883,22.172434146800267,
0_34481,3159.0,2081.0,0.2373708337545395,0.5915499029598935,0.39418124580127445,23.99522883941316,
0_34498,2259.0,2036.0,0.5276382565498352,0.19844654824162408,0.151708353768187,24.678571428571427,
0_34504,1602.0,1103.0,0.4050569236278534,0.06395589534494017,0.05127110016338814,12.639240088533828,
0_34512,2080.0,1756.0,0.4578765332698822,0.16894615282304323,0.13050396172740958,23.21705487058649,
0_34519,2264.0,1564.0,-0.1618322730064392,0.734931444079088,0.46612511561751624,20.678618883866765,
0_34541,2534.0,1800.0,0.33102235198020935,0.5492751753727758,0.3713951292735011,22.97854071374711,
0_34548,2601.0,2249.0,0.44198665022850037,0.3636629789248925,0.26234048867345927,24.0040659206496,
0_34552,2737.0,1972.0,0.28204330801963806,0.46658597023328435,0.3247027948556215,20.408620348073125,
0_34590,3005.0,2117.0,0.007699246983975172,0.6806357990251238,0.43981907172700885,23.809455985099103,
0_34609,1898.0,1351.0,0.04120204225182533,0.47910091180883246,0.33194675806766183,14.244103775560783,
0_34613,1484.0,1392.0,0.3851565420627594,0.14051488275109061,0.1096119424682676,22.14751935368147,
0_34623,1904.0,1773.0,0.34674903750419617,0.1431152094126876,0.11156236776012443,20.72355867314388,
0_34632,3000.0,2330.0,0.4588134288787842,0.5229763603684907,0.35686762881977074,24.85507892529526,
0_34634,2371.0,1749.0,0.30194851756095886,0.5284513508044089,0.3599024615755255,22.40199907781035,
0_34641,2198.0,1292.0,-0.25876864790916443,1.0541690075808698,0.6004393684995585,16.183258404372854,
0_34654,2729.0,1853.0,0.44404661655426025,0.5024970779358651,0.345343990761958,21.372423675540524,
0_34665,2836.0,2022.0,0.3935436010360718,0.5105301483002487,0.3498765159275042,26.341126235144735,
0_34670,1806.0,1185.0,0.12842245399951935,0.46119069373691707,0.32152398652572883,17.371771189744386,
0_34681,2086.0,1932.0,0.48709678649902344,0.13412473569468772,0.10488934689155945,21.70400032884756,
0_34683,2117.0,1807.0,0.5295617580413818,0.31594170369740004,0.23175658563842402,20.112824439667197,
0_34712,1964.0,1831.0,0.508368968963623,0.107115831487248,0.08456818420311386,21.2491211964933,
0_34716,1439.0,1042.0,0.4369014799594879,0.26242516641917496,0.1961373464106797,15.298567516330024,
0_34721,1149.0,832.0,0.4281634986400604,0.17908949260939885,0.13782758185369187,13.321425988080733,
0_34722,2103.0,1955.0,0.5355376601219177,0.13325895506107138,0.10424398738836622,22.040377932780704,
0_34723,2101.0,1966.0,0.5484782457351685,0.15294596920553283,0.1188153292260103,22.451567699680325,
0_34737,2006.0,1889.0,0.4445115625858307,0.10564722371828324,0.0834527893654603,21.316954368624213,
0_34743,3306.0,2282.0,0.4827115833759308,0.5792056274582811,0.3876094108883233,25.114430563038002,
0_34744,2168.0,1955.0,0.5460262894630432,0.16841848155346742,0.13012388750796844,22.935998191626943,
0_34762,2254.0,1475.0,0.3216532766819,0.3696561858706181,0.2661097156667004,16.845231472491655,
0_34770,1273.0,1174.0,0.06959183514118195,0.3348191852875528,0.24390289085873604,20.548812097892444,
0_34772,2440.0,1749.0,0.21019108593463898,0.5655492104076979,0.38023917677469354,24.079285967522924,
0_34813,2389.0,1838.0,0.46829110383987427,0.4035633181676554,0.28709013885198575,18.68990140049162,
0_34853,2105.0,1891.0,0.4454149603843689,0.19414149654503074,0.14864157102831776,22.930950574728357,
0_34861,2258.0,1511.0,0.43148428201675415,0.6641988037750467,0.43160396319795724,22.54332734792922,
0_34924,2154.0,2042.0,0.5323673486709595,0.21846649615534175,0.16583535248947498,24.573978740154995,
0_34956,2781.0,1771.0,0.08914503455162048,0.6459209281106045,0.4223976461475883,23.090704119625457,
0_34958,3303.0,1952.0,0.08171948045492172,0.7585985425290466,0.47728579428085577,24.808763855826534,
0_34972,2636.0,1941.0,0.264912873506546,0.5787709846227347,0.38736933219561254,20.295585158904778,
0_34984,2645.0,1933.0,0.445990651845932,0.37338164107535265,0.26843869961420563,23.26511683947575,
0_34989,1812.0,1591.0,0.35848468542099,0.19547856301661873,0.14959686998511593,17.55745444653257,
0_35011,2247.0,1388.0,-0.23207543790340424,1.0756163403740056,0.6083204102226654,18.128041100071297,
0_35012,2983.0,1942.0,0.3229297697544098,0.6136204168647628,0.4057783746827713,22.69072107714734,
0_35064,2060.0,1859.0,0.475557804107666,0.15078528069744535,0.11722576064593364,22.0510402742818,
0_35072,1901.0,1785.0,0.4478050470352173,0.13622495453861352,0.10645033421842844,20.356926522320308,
0_35087,2193.0,2010.0,0.47650983929634094,0.24823180602260433,0.18646567429233368,24.96857726716259,
0_35120,3036.0,1962.0,0.08635430783033371,0.6589410893330893,0.42899593645232054,21.022483858626384,
0_35126,1676.0,1156.0,0.08054646104574203,0.499461190367371,0.34360352605054545,12.246606315591224,
0_35149,2148.0,1248.0,-0.3235637843608856,0.9851919789145439,0.574170163363799,15.48283974141876,
0_35155,1820.0,1746.0,0.5210534334182739,0.13483997249264837,0.10541633751284442,20.750195170483405,
0_35168,2090.0,1920.0,0.5482842326164246,0.1271310290939216,0.09966592709023,21.674984272653415,
0_35179,3173.0,2303.0,0.422771692276001,0.45184615163730857,0.3160703496559393,23.66734502091401,
0_35203,2010.0,1784.0,0.47080087661743164,0.2421458281962813,0.1822880097057236,20.975385693217973,
0_35216,2552.0,1550.0,-0.21022291481494904,0.8901855364567628,0.5356114497838064,18.106646732709184,
0_35230,3331.0,2076.0,0.3822215497493744,0.5675072867047459,0.381324910144122,24.349981526138734,
0_35238,2868.0,1751.0,0.2264977991580963,0.6821126984334435,0.44055003574059065,21.987831326123928,
0_35250,2956.0,1926.0,0.14159724116325378,0.6804099829965196,0.43970548844035373,23.951744066545473,
0_35266,2360.0,2049.0,0.22579620778560638,0.33859972497109453,0.2464230149681655,17.748733584671587,
0_35272,2289.0,1603.0,0.42624539136886597,0.37950153883916105,0.2722399731783277,23.591103684506837,
0_35300,1398.0,1083.0,0.09020622074604034,0.3275300450039738,0.23923938375234602,18.473943333205312,
0_35307,3002.0,2090.0,0.16273194551467896,0.7131579431573268,0.4557169629268141,24.825698521043577,
0_35322,2958.0,2013.0,0.5378780364990234,0.4545564982853829,0.3176572858487867,25.280610384843285,
0_35329,3309.0,2353.0,0.3247622549533844,0.5817605779793185,0.3889830827775894,20.281152107032945,
0_35333,2080.0,1973.0,0.49367159605026245,0.218471157116215,0.16583762134492747,23.851391759997757,
0_35345,2866.0,1797.0,0.12826089560985565,0.6840544782507284,0.4415092942792878,22.051584706313093,
0_35347,1228.0,889.0,0.11485513299703598,0.2544071434775494,0.19067091627077193,14.008111904769155,
0_35359,2530.0,1653.0,0.2040790319442749,0.6432033630149104,0.4210104563158072,21.315525443521313,
0_35390,2115.0,1845.0,0.4477391242980957,0.20446261970735488,0.15597702437384595,22.39066006936058,
0_35396,2036.0,1571.0,0.4907590448856354,0.22942333927853484,0.1735002307737688,14.201867445695616,
0_35419,2052.0,1862.0,0.4734400510787964,0.13927150363278887,0.10871426955580331,22.514895019812936,
0_35425,2746.0,1850.0,0.4100353717803955,0.343358331290022,0.24947953881322982,16.479467754378668,
0_35430,2803.0,1767.0,0.1898852288722992,0.600839649871827,0.3990894448797815,18.369942114685024,
0_35434,3270.0,2275.0,0.37716609239578247,0.5642504694919294,0.379561394338032,25.42225583211442,
0_35436,1985.0,1738.0,0.5336635708808899,0.24927636533713135,0.18718520392817753,20.688878392442366,
0_35437,1792.0,1255.0,0.4216283857822418,0.35174680841001665,0.254791201671984,17.665821321980964,
0_35444,2664.0,2188.0,0.4389171302318573,0.32246531871959755,0.2360163352873104,20.446650304753184,
0_35450,1991.0,1845.0,0.5409929752349854,0.17211328559274125,0.1327975168327816,23.703761225641966,
0_35453,1916.0,1686.0,0.3920331597328186,0.2675087734450308,0.19958959061420053,20.291626115615113,
0_35494,2717.0,2070.0,0.2917487323284149,0.5481803990542441,0.37080231529649615,23.009966613098587,
0_35521,2835.0,1803.0,0.09306583553552628,0.671789932015244,0.43542440344829886,21.961050426813756,
0_35527,3266.0,2202.0,0.15713804960250854,0.6598060218146871,0.4294298465459245,24.489842403584,
0_35534,2029.0,1891.0,0.4940571188926697,0.14645509836845522,0.11403451283266368,20.993335859988452,
0_35566,3015.0,1873.0,0.2208922952413559,0.7806382267342398,0.48746615406437027,24.85962414053678,
0_35595,3122.0,1933.0,0.05389891564846039,0.6360496937235836,0.417373881822579,20.90879355773626,
0_35599,2083.0,1906.0,0.4683645963668823,0.14667703892448983,0.11419814169216638,21.923837750951755,
0_35602,3309.0,2111.0,0.479061484336853,0.4624793494071185,0.32231078549800096,25.014429333423685,
0_35615,2498.0,1668.0,-0.1581624448299408,0.860110082303309,0.5227952660750953,18.469462335461717,
0_35622,3110.0,2053.0,0.021575085818767548,0.8108893879997352,0.5011726947290458,25.409777042174884,
0_35627,2520.0,1774.0,0.24703843891620636,0.5068170758768679,0.34778734220704793,19.664125311535788,
0_35652,2034.0,1907.0,0.47283515334129333,0.13421502775382818,0.1049536304003619,22.633632399712567,
0_35663,2142.0,1964.0,0.5025770664215088,0.1878795146088681,0.14416644797757983,22.868947593733818,
0_35669,2560.0,2127.0,0.46865445375442505,0.37056345365992976,0.26668395644057585,17.97966926561438,
0_35676,1140.0,820.0,0.23836636543273926,0.23229476739093688,0.1754623103610301,11.340429281907422,
0_35713,2125.0,1951.0,0.5331519246101379,0.19698402359784525,0.15066458711494135,24.114952443229594,
0_35716,3124.0,2139.0,0.352314293384552,0.4923818560034689,0.33959298384681386,22.681902112160916,
0_35731,2110.0,2033.0,0.5093410015106201,0.16413147309543039,0.12700231759788397,22.715042468866663,
0_35775,2112.0,1958.0,0.5030574202537537,0.14031283641403822,0.1094889399729018,22.259216137649215,
0_35782,3034.0,2064.0,0.2890619933605194,0.6243911569107748,0.41136551520859577,24.52106748992684,
0_35791,1959.0,1852.0,0.5317924618721008,0.19765277781571988,0.15113705543323036,22.90045359552178,
0_35806,1965.0,1821.0,0.5260488986968994,0.17854306013779211,0.13744916861833212,22.3398179185837,
0_35837,2649.0,1892.0,0.35569125413894653,0.7012498999434443,0.4499278034506948,24.88586146380623,
0_35854,2264.0,1969.0,0.5421522259712219,0.1653149043109779,0.12786730355361922,23.561386284651594,
0_35861,2225.0,1494.0,0.3341245651245117,0.3218775662236945,0.23563114580065342,16.40442354990248,
0_35875,2147.0,1961.0,0.4517469108104706,0.17472163779519345,0.13468907061223814,24.83553506097876,
0_35898,2666.0,1647.0,-0.0029071439057588577,0.8131014965288231,0.502154161547244,22.835653996982664,
0_35908,1378.0,942.0,0.2660021483898163,0.22317973075916264,0.16910301946666023,19.413626371414715,
0_35909,2826.0,1788.0,-0.01768260821700096,0.6979571204437361,0.44834562253700155,17.408803200963575,
0_35928,2121.0,1851.0,0.35449445247650146,0.3652027011826446,0.26329995508047743,20.65998817865567,
0_35940,2847.0,1813.0,0.05009617656469345,0.7005468426030476,0.44959950205380733,22.43765308275509,
0_35989,2600.0,1897.0,0.4789245128631592,0.5094871942305258,0.34929436986564977,21.022468969991134,
0_35998,2100.0,1935.0,0.4831468164920807,0.17917598629014914,0.13790893254971284,22.969757423568083,
0_36015,1903.0,1752.0,0.44297245144844055,0.11217029899361013,0.08840026672494271,20.66231012671729,
0_36019,2176.0,2017.0,0.45777952671051025,0.18065680024808234,0.13897875931917286,22.854664993581977,
0_36027,2383.0,1585.0,0.46897944808006287,0.3507117003995958,0.25414874107765,21.219912735323106,
0_36032,2123.0,1584.0,0.3177192509174347,0.49634085913609083,0.34182979947810727,18.717495081837246,
0_36045,2800.0,2002.0,0.10920532792806625,0.6748421970251358,0.4369406383073361,22.85568270485718,
0_36047,3242.0,2161.0,0.5320218205451965,0.5244958375880923,0.35772392838092604,23.58040970085397,
0_36051,1857.0,1712.0,0.49589797854423523,0.11711557541560984,0.09213609363387248,20.25064087312088,
0_36052,1842.0,1659.0,0.3585608899593353,0.12585029113830787,0.09870389380822459,19.508742348941492,
0_36064,2688.0,2176.0,0.35893505811691284,0.4203391598318466,0.2972781617110125,21.257937940987027,
0_36083,2762.0,1932.0,0.22996555268764496,0.750947038683153,0.47369085360873725,24.910702282314922,
0_36085,1211.0,1011.0,0.29640811681747437,0.21393676869112124,0.1626485999721989,11.404948083653993,
0_36102,1876.0,1327.0,0.34585779905319214,0.3602961399034836,0.2602225529173977,11.749977679470028,
0_36109,3137.0,2136.0,0.35862329602241516,0.5594190017774725,0.37694216334160413,23.849950475706063,
0_36126,2213.0,1999.0,0.5420306324958801,0.15700469554247456,0.12179477610083549,23.554591188701153,
0_36144,2413.0,2081.0,0.40902769565582275,0.27053426653957796,0.20165380752019055,17.739275724629493,
0_36151,1774.0,1684.0,0.32689759135246277,0.09692079501003827,0.07679533931733798,18.129980231817875,
0_36154,2849.0,1966.0,0.5183188915252686,0.38230202142879255,0.2739990910696142,23.69886656343621,
0_36157,3204.0,1911.0,0.07107202708721161,0.6805534707609169,0.43978719974206026,21.88981425289477,
0_36166,2846.0,2157.0,0.47442448139190674,0.5080784612295554,0.3485032633331733,22.479010435637168,
0_36169,1074.0,1106.0,0.16792139410972595,0.2613408502938353,0.19530506065331693,20.846259747363444,
0_36178,1978.0,1816.0,0.44207635521888733,0.18286012835299784,0.14056126312930572,21.414745958063243,
0_36224,1893.0,1726.0,0.47570720314979553,0.14546343757992625,0.11329999306152293,20.028321802256805,
0_36227,2491.0,1807.0,0.16385741531848907,0.7801828093369747,0.48724692007378484,21.754483942936115,
0_36231,1680.0,1500.0,0.30018332600593567,0.13324019747351348,0.10422635495956736,17.552737437485238,
0_36234,1465.0,1045.0,0.3451451063156128,0.3384480486495413,0.24629781628911682,13.948841087932047,
0_36237,2123.0,2008.0,0.5176653861999512,0.13047031392668063,0.10216263822291809,22.572607434299183,
0_36255,2737.0,1890.0,0.5253705382347107,0.5722654048119427,0.38387342851170453,23.88888888888889,
0_36270,3044.0,1820.0,-0.18721304833889008,0.8600728268876628,0.5227852460858147,23.061248203165032,
0_36273,2050.0,1926.0,0.4950983226299286,0.15709549109717033,0.12186230701826577,20.64752061626754,
